text_id,text,emotion,Annotator-1,Annotator-2,Annotator-3
760,"Flyttade köket från ett rum till ett annat i sekelskifteslägenhet (1912). De kom i när de sa att de skulle komma, jobbade effektivt och gjorde ett riktigt bra jobb. Lätta att kommunicera med framförallt så sätter de kunde först. Är det något som behöver fixas till, så gör dem de utan att rynka på näsan. Rekommenderas!",Anger,0,0,0
760,"Flyttade köket från ett rum till ett annat i sekelskifteslägenhet (1912). De kom i när de sa att de skulle komma, jobbade effektivt och gjorde ett riktigt bra jobb. Lätta att kommunicera med framförallt så sätter de kunde först. Är det något som behöver fixas till, så gör dem de utan att rynka på näsan. Rekommenderas!",Sadness,0,0,0
760,"Flyttade köket från ett rum till ett annat i sekelskifteslägenhet (1912). De kom i när de sa att de skulle komma, jobbade effektivt och gjorde ett riktigt bra jobb. Lätta att kommunicera med framförallt så sätter de kunde först. Är det något som behöver fixas till, så gör dem de utan att rynka på näsan. Rekommenderas!",Disgust,0,0,0
760,"Flyttade köket från ett rum till ett annat i sekelskifteslägenhet (1912). De kom i när de sa att de skulle komma, jobbade effektivt och gjorde ett riktigt bra jobb. Lätta att kommunicera med framförallt så sätter de kunde först. Är det något som behöver fixas till, så gör dem de utan att rynka på näsan. Rekommenderas!",Surprise,0,0,0
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Joy,0,0,0
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Fear,0,0,0
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Anger,1,1,0
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Sadness,1,0,0
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Disgust,0,1,1
761,"Leveransen blir 1,5-2 veckor sen. Ingen information från företaget, behövde kontakta själv för att få reda på förseningen. Ingen kompensation.",Surprise,0,0,0
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Joy,0,0,0
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Fear,0,0,0
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Anger,2,0,0
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Sadness,0,2,1
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Disgust,0,2,1
762,Företaget repade alla fönster vid flyttstädning och vägrade ersätta skador. Oprofessionella och inga trevliga att ha och göra med. Kan inte rekommendera,Surprise,0,0,0
763,"Vi skulle igår kväll fira en dotters 18 års dag hos er. Vi var 6 personer i sällskapet. ti 2 av oss kom i tid kl. 18 då bordet var bokat , vi andra 5-6 minuter över. Vi beställde och åt av de många tallrikarna och dottern började tidigt längta efter en Baclava som efterrätt. När det gått en ganska lång tid efter att vi för länge sedan avslutat vår middag började vi undra varför man inte började plocka av och duka av alla tallrikar. Vi ville gärna rensa, lägga i doggy-bag och titta på efterrätter/kaffe etc. Vi lyckades få någon uppmärksammad på detta. Han kom efter en stund med plastlådor och sa att det är bra att vi gör det här nu så kan ni utan stress titta på vad ni vill ha till efterätt"" Allt gott så långt, trots att vi tycker att det inte är riktigt ok att låta gästerna sitta med 15 tallrikar långt efter avslutad måltid utan att kyparen tar ansvar för att rensa och fråga efter nästa steg. Kartonger fylldes på. Bara en kort stund senare kom han tillbaka och sa att "" Tyvärr"" sittningen är avslutad, ni måste tyvärr gå"" Ni hinner inte beställa någon efterrätt"" . Om det nu skulle vara en väldigt orutinerad outbildad personal så bad vi honom att gå till någon högre upp i personalen som skulle kunna ordna saken så att vi får den möjlighet till efterrätt som alla andra förhoppningsvis får. Dessutom hade ju samma person nyss försäkrat oss om att vi i lugn och ro skulle få beställa detta. När han kom tillbaka med denna fråga besvarad från kollegor, chef eller vad vet jag, vidhöll han att vi måste gå. Vi hinner inter servera er"" . Vi har gått på er restaurang både på Kungsholmen och Söder flertalet tillfällen under många år. Er restaurang har vi ansett som en bra nivå i Stockholm på kvalité. Aldrig hade vi trott att ni skulle kunna stå för sådan bottenlös amatörism, sanslöst usel service och kundbemötande. Ert bemötande måste vara ett skräckexempel på amatörbemötande i årskurs 1 i vilken restaurangskola som helst! kyparen sa bl.a. "" ""Vi är inte stålmannen"". ( Vi förstår nu efteråt att servera kunder är övermäktigt för er) När vi bad honom att lösa situationen så att  nyblivna 18 åringen kunde få sin efterrätt . När vi gick såg vi dessutom att flera bord i stora salen var tomma. Det finns inget annat ord än skandal. Det är inte gästernas sak att ha reda på sittnings-tiden på så sätt att man måste skynda på avdukning om den överhuvudtaget ska göras) och beställning för att hinna fram till efterrätten. Det var vårt sista besök hos er och många får veta denna historia eftersom vi umgås i vana stora restaurangkretsar. Med tanke på detta, vår långa restaurangerfarenhet,så har vi faktiskt aldrig upplevt ett sämre bemötande och sämre service.",Joy,0,0,0
763,"Vi skulle igår kväll fira en dotters 18 års dag hos er. Vi var 6 personer i sällskapet. ti 2 av oss kom i tid kl. 18 då bordet var bokat , vi andra 5-6 minuter över. Vi beställde och åt av de många tallrikarna och dottern började tidigt längta efter en Baclava som efterrätt. När det gått en ganska lång tid efter att vi för länge sedan avslutat vår middag började vi undra varför man inte började plocka av och duka av alla tallrikar. Vi ville gärna rensa, lägga i doggy-bag och titta på efterrätter/kaffe etc. Vi lyckades få någon uppmärksammad på detta. Han kom efter en stund med plastlådor och sa att det är bra att vi gör det här nu så kan ni utan stress titta på vad ni vill ha till efterätt"" Allt gott så långt, trots att vi tycker att det inte är riktigt ok att låta gästerna sitta med 15 tallrikar långt efter avslutad måltid utan att kyparen tar ansvar för att rensa och fråga efter nästa steg. Kartonger fylldes på. Bara en kort stund senare kom han tillbaka och sa att "" Tyvärr"" sittningen är avslutad, ni måste tyvärr gå"" Ni hinner inte beställa någon efterrätt"" . Om det nu skulle vara en väldigt orutinerad outbildad personal så bad vi honom att gå till någon högre upp i personalen som skulle kunna ordna saken så att vi får den möjlighet till efterrätt som alla andra förhoppningsvis får. Dessutom hade ju samma person nyss försäkrat oss om att vi i lugn och ro skulle få beställa detta. När han kom tillbaka med denna fråga besvarad från kollegor, chef eller vad vet jag, vidhöll han att vi måste gå. Vi hinner inter servera er"" . Vi har gått på er restaurang både på Kungsholmen och Söder flertalet tillfällen under många år. Er restaurang har vi ansett som en bra nivå i Stockholm på kvalité. Aldrig hade vi trott att ni skulle kunna stå för sådan bottenlös amatörism, sanslöst usel service och kundbemötande. Ert bemötande måste vara ett skräckexempel på amatörbemötande i årskurs 1 i vilken restaurangskola som helst! kyparen sa bl.a. "" ""Vi är inte stålmannen"". ( Vi förstår nu efteråt att servera kunder är övermäktigt för er) När vi bad honom att lösa situationen så att  nyblivna 18 åringen kunde få sin efterrätt . När vi gick såg vi dessutom att flera bord i stora salen var tomma. Det finns inget annat ord än skandal. Det är inte gästernas sak att ha reda på sittnings-tiden på så sätt att man måste skynda på avdukning om den överhuvudtaget ska göras) och beställning för att hinna fram till efterrätten. Det var vårt sista besök hos er och många får veta denna historia eftersom vi umgås i vana stora restaurangkretsar. Med tanke på detta, vår långa restaurangerfarenhet,så har vi faktiskt aldrig upplevt ett sämre bemötande och sämre service.",Fear,0,0,0
763,"Vi skulle igår kväll fira en dotters 18 års dag hos er. Vi var 6 personer i sällskapet. ti 2 av oss kom i tid kl. 18 då bordet var bokat , vi andra 5-6 minuter över. Vi beställde och åt av de många tallrikarna och dottern började tidigt längta efter en Baclava som efterrätt. När det gått en ganska lång tid efter att vi för länge sedan avslutat vår middag började vi undra varför man inte började plocka av och duka av alla tallrikar. Vi ville gärna rensa, lägga i doggy-bag och titta på efterrätter/kaffe etc. Vi lyckades få någon uppmärksammad på detta. Han kom efter en stund med plastlådor och sa att det är bra att vi gör det här nu så kan ni utan stress titta på vad ni vill ha till efterätt"" Allt gott så långt, trots att vi tycker att det inte är riktigt ok att låta gästerna sitta med 15 tallrikar långt efter avslutad måltid utan att kyparen tar ansvar för att rensa och fråga efter nästa steg. Kartonger fylldes på. Bara en kort stund senare kom han tillbaka och sa att "" Tyvärr"" sittningen är avslutad, ni måste tyvärr gå"" Ni hinner inte beställa någon efterrätt"" . Om det nu skulle vara en väldigt orutinerad outbildad personal så bad vi honom att gå till någon högre upp i personalen som skulle kunna ordna saken så att vi får den möjlighet till efterrätt som alla andra förhoppningsvis får. Dessutom hade ju samma person nyss försäkrat oss om att vi i lugn och ro skulle få beställa detta. När han kom tillbaka med denna fråga besvarad från kollegor, chef eller vad vet jag, vidhöll han att vi måste gå. Vi hinner inter servera er"" . Vi har gått på er restaurang både på Kungsholmen och Söder flertalet tillfällen under många år. Er restaurang har vi ansett som en bra nivå i Stockholm på kvalité. Aldrig hade vi trott att ni skulle kunna stå för sådan bottenlös amatörism, sanslöst usel service och kundbemötande. Ert bemötande måste vara ett skräckexempel på amatörbemötande i årskurs 1 i vilken restaurangskola som helst! kyparen sa bl.a. "" ""Vi är inte stålmannen"". ( Vi förstår nu efteråt att servera kunder är övermäktigt för er) När vi bad honom att lösa situationen så att  nyblivna 18 åringen kunde få sin efterrätt . När vi gick såg vi dessutom att flera bord i stora salen var tomma. Det finns inget annat ord än skandal. Det är inte gästernas sak att ha reda på sittnings-tiden på så sätt att man måste skynda på avdukning om den överhuvudtaget ska göras) och beställning för att hinna fram till efterrätten. Det var vårt sista besök hos er och många får veta denna historia eftersom vi umgås i vana stora restaurangkretsar. Med tanke på detta, vår långa restaurangerfarenhet,så har vi faktiskt aldrig upplevt ett sämre bemötande och sämre service.",Anger,2,0,0
763,"Vi skulle igår kväll fira en dotters 18 års dag hos er. Vi var 6 personer i sällskapet. ti 2 av oss kom i tid kl. 18 då bordet var bokat , vi andra 5-6 minuter över. Vi beställde och åt av de många tallrikarna och dottern började tidigt längta efter en Baclava som efterrätt. När det gått en ganska lång tid efter att vi för länge sedan avslutat vår middag började vi undra varför man inte började plocka av och duka av alla tallrikar. Vi ville gärna rensa, lägga i doggy-bag och titta på efterrätter/kaffe etc. Vi lyckades få någon uppmärksammad på detta. Han kom efter en stund med plastlådor och sa att det är bra att vi gör det här nu så kan ni utan stress titta på vad ni vill ha till efterätt"" Allt gott så långt, trots att vi tycker att det inte är riktigt ok att låta gästerna sitta med 15 tallrikar långt efter avslutad måltid utan att kyparen tar ansvar för att rensa och fråga efter nästa steg. Kartonger fylldes på. Bara en kort stund senare kom han tillbaka och sa att "" Tyvärr"" sittningen är avslutad, ni måste tyvärr gå"" Ni hinner inte beställa någon efterrätt"" . Om det nu skulle vara en väldigt orutinerad outbildad personal så bad vi honom att gå till någon högre upp i personalen som skulle kunna ordna saken så att vi får den möjlighet till efterrätt som alla andra förhoppningsvis får. Dessutom hade ju samma person nyss försäkrat oss om att vi i lugn och ro skulle få beställa detta. När han kom tillbaka med denna fråga besvarad från kollegor, chef eller vad vet jag, vidhöll han att vi måste gå. Vi hinner inter servera er"" . Vi har gått på er restaurang både på Kungsholmen och Söder flertalet tillfällen under många år. Er restaurang har vi ansett som en bra nivå i Stockholm på kvalité. Aldrig hade vi trott att ni skulle kunna stå för sådan bottenlös amatörism, sanslöst usel service och kundbemötande. Ert bemötande måste vara ett skräckexempel på amatörbemötande i årskurs 1 i vilken restaurangskola som helst! kyparen sa bl.a. "" ""Vi är inte stålmannen"". ( Vi förstår nu efteråt att servera kunder är övermäktigt för er) När vi bad honom att lösa situationen så att  nyblivna 18 åringen kunde få sin efterrätt . När vi gick såg vi dessutom att flera bord i stora salen var tomma. Det finns inget annat ord än skandal. Det är inte gästernas sak att ha reda på sittnings-tiden på så sätt att man måste skynda på avdukning om den överhuvudtaget ska göras) och beställning för att hinna fram till efterrätten. Det var vårt sista besök hos er och många får veta denna historia eftersom vi umgås i vana stora restaurangkretsar. Med tanke på detta, vår långa restaurangerfarenhet,så har vi faktiskt aldrig upplevt ett sämre bemötande och sämre service.",Sadness,2,0,0
